10 10
3 0.8514743369777035 0.6122928078291758 -0.8321684020808952
3 -0.12632324634487518 0.7722379153143933 1.88413496099743
3 -0.11481670213006193 -0.10503163983697014 0.5754162662694658
3 0.120563484356614 -1.2778399161211766 2.6356691151934353
3 0.8876625184076509 -0.03807657385295956 -0.8314637702272478
3 0.29795323821066494 1.4207653508572662 0.027345741831180954
3 -0.9591211717631214 1.901477646466678 0.625954263696497
3 0.07579260342196588 -0.5033210194067917 -0.5775050986802507
10 10
3 8.46772124854353 -7.147429772346452 3.2634978025045367
3 2.6382006468433223 5.117531788205175 2.1477698543006882
3 0.8362026187784339 -2.0719390651298832 0.44970242810860234
3 -0.558893717859341 6.946847370516801 -3.2799381592740993
3 12.266370997832967 1.959224473888996 -5.816750553773912
3 -1.1085997047001763 2.965688469808364 1.2281105429753887
3 -7.400502320183618 10.516465888781806 0.7112789229230958
3 6.49505889162265 2.1590198286981535 2.085107171712229
3 -4.524322778465744 -0.5206779055781623 0.8100673885006848
3 -0.11589942927881738 4.257499112720401 11.473930591623386
10 10
3 -0.0008138256147605371 -0.008837336798369424 0.007783549970134862
3 0.019050220837855052 0.012081828546012271 0.028621086793788122
3 0.04957346878707309 0.032121074623366414 0.033933071096851654
3 0.06798574134449734 0.046014893438780076 0.060338551314178805
3 0.09210432424847813 0.0656505146933267 0.07566388092419828
3 0.1038357340088189 0.09633373756327582 0.09777253846617424
3 0.1281537959085961 0.1309023033259905 0.11798871152486916
3 0.1534321974881184 0.14867831254892505 0.12612839279922566
3 0.16885034931286586 0.1618003031454939 0.16134432590766667
3 0.16356167189541965 0.17694924036485085 0.18447285260274868
10 10
3 -0.14489212451305727 0.6778189462652379 0.3139270739106049
3 1.5338627069990016 0.8025498482457181 -0.3188964417685811
3 1.017191986003551 0.9757220888524715 0.3788149252280328
3 -0.18877530853454416 0.13609640523789798 -1.8188564065956263
3 1.0997516288921851 -1.2648309912156748 0.3205040234438533
3 0.12873829388139962 0.5112253316214507 0.11661419771318036
3 -2.722229903547053 2.8309962794345593 -0.23589205324123436
3 -0.6413722000221389 0.6815386930386678 1.559051693816071
3 0.7623877183115437 0.15039145368519066 3.09940721873879
3 -0.9124184259172985 -0.1693505853250546 1.0851497134929522
10 10
3 -5.101952404429502 0.93103402287917 0.15077846959976163
3 2.82620020311182 -5.112382248353438 1.6340605932790455
3 -7.219467053021064 0.8176296069796317 1.8945795934558232
3 1.074870933019781 -7.89340058302744 1.0408644258625104
3 -7.3465192515978135 -2.420588168636055 2.887276008345139
3 1.0519008272324681 -1.2823699873353622 -0.2776152292721501
3 6.645910474356919 -2.583555607442504 -4.300120046548651
3 2.0192683655914454 -3.7261812591960806 -1.1937104602604798
3 5.21758236716968 -0.2090383883827817 5.359474542494467
3 6.951154023952092 -1.0886500351186157 9.30294133460112
10 10
3 -0.010412709312382019 -0.009082864362873424 -0.002559049618342065
3 -0.00290731043694965 -0.029702778775654366 -0.010279098288473055
3 -0.039420423135593664 -0.036654987068818055 -0.048189946676424796
3 -0.04630166025973242 -0.06698387658286038 -0.04779698395438824
3 -0.07529601480898458 -0.08696924347726942 -0.06238277478804416
3 -0.11615986374823288 -0.09056841576283957 -0.10421654929169534
3 -0.10301587247851847 -0.11940735876312884 -0.11793792589736646
3 -0.12644484435034753 -0.1449750938883233 -0.14451617118585958
3 -0.1635321952448062 -0.17097414599523128 -0.16375385661835348
3 -0.1887248702434199 -0.16954709670081763 -0.18637949339605736
10 10
3 -0.51039052040112 -0.8555363748671714 0.2466872771579863
3 -2.552180322722394 0.8814267778677823 0.3048847838261857
3 -0.055629330995437924 -0.6285338434450446 0.4316566155950619
3 1.9692490468066834 -0.8546679283929355 -1.1551280179015706
3 -0.45460016437179523 -0.8026489607122759 -0.3774031982389598
3 0.9871282943943535 0.7441824377559326 0.7077968420628467
3 -1.316712677966203 1.0477682994173327 1.5795601984512913
3 -1.3611697360090567 0.4836809840855165 -1.0420750974333899
3 -0.723186641982753 -0.5783049373633412 1.2348158488218748
3 -0.7007222760430512 0.6206008741003091 -1.4416824923888085
10 10
3 7.164219887484798 -8.123628985226384 1.3249464619397036
3 3.6065435548932316 0.021059585952838075 -2.440281508566004
3 -0.4408921279917252 -7.153585266623317 0.7501852627286152
3 -4.035566281082769 3.0406565996219337 6.5247489029089305
3 1.976130320992949 -4.373859270739226 -3.318803877107746
3 -2.7337515334226086 -2.497818451375993 1.4825949901678115
3 3.8076474564303076 -3.199568292006111 -3.3533925046314845
3 -2.9366169751291054 4.490552340933737 1.7570142175673484
3 1.2056887162764334 -3.535638098340102 -1.5069911950859305
3 -2.3578657271893437 1.9196448001411361 -2.2938125387652746
10 10
3 0.006663959412332178 0.0015934692351016592 -0.00930057647329603
3 0.49426471476258715 0.4957989641722268 0.5044693844811545
3 1.0063602957753168 0.9930935063024589 0.9966665458720537
3 1.4969490120050197 1.5030740750535012 1.507106342136987
3 2.0110069517702356 2.0001823498014395 1.9763149751547433
3 2.4916032089366342 2.5030385698192434 2.50665741610413
3 3.0231345911452996 3.007293131823764 2.995085428931242
3 3.492402011374791 3.5102878663245196 3.501123757294434
3 4.004960965507732 4.003057195688317 4.004906049078194
3 4.50214719632824 4.491583914666113 4.486021157230823
10 10
3 0.21672147741777611 0.5714354364295086 -0.743345991662417
3 0.22190693995407534 -0.6224250546999457 1.084705450098419
3 0.7749517155838415 -1.0092008830885435 0.5937309919211973
3 0.72225898133798 0.3671566298440221 2.4671573411285728
3 2.1385867837811827 2.3224176458107877 2.289519065979776
3 3.7494840680971304 0.7818665802446978 2.080848953935908
3 1.9892570450857165 4.3585092401275825 4.096146525525265
3 1.9035486523344956 2.895235538998476 2.446265317393742
3 4.519971934762353 4.6115841830530675 4.310695782514586
3 5.168439559818039 3.4779097699054278 4.149072936832598
10 10
3 1.3522797720842537 0.7542746473790213 2.1978088840245094
3 0.31086643690053406 12.538825041451659 0.11275236653507026
3 -0.9185168379443021 6.043455340764734 -4.351003178528465
3 3.914865021344191 1.2704220936580084 5.135027299966105
3 6.759980536300486 -3.60371418701736 12.29850611751635
3 8.921936571312525 -2.7563054795503747 5.808979054742447
3 1.926970922094048 4.17730732838551 5.601301596812988
3 8.181313608748752 6.716895761451926 11.646145362847236
3 3.5008655260850725 6.830255679790571 14.635681733549765
3 -3.0176697228748246 -4.128517432733204 0.19425822492568123
10 10
3 0.008655487307132342 -0.002048916369493104 -0.004010858626145424
3 -0.4920831348062199 -0.4882757546303927 -0.479793152911609
3 -0.9970520797401357 -1.0011321040017678 -0.9912618885538307
3 -1.4865113187034567 -1.5043041321296928 -1.4858200224176608
3 -2.005174844422983 -2.0115428003400035 -2.0133968410076344
3 -2.49600121873505 -2.5199570619235927 -2.4921861055041066
3 -2.997223360656371 -3.0079179736520625 -2.9934868458614545
3 -3.4945444605890916 -3.517839962785993 -3.492733232783249
3 -3.9911351421643593 -3.987632366405237 -4.010092885850621
3 -4.489116273273194 -4.512311477024182 -4.484274090105644
10 10
3 -1.1198901344185281 -1.225404850628166 3.0739375658288024
3 -0.307761934316647 -0.5142041665822115 -0.9211838291252581
3 0.8832231445398597 -2.186278911428249 -0.9703708815355359
3 -2.2838802690207682 0.7890410811805526 -3.895095880788201
3 -1.3088248137157419 -2.6298249812625705 -1.6841181775641398
3 -3.5221551401900806 -0.9128201643895633 -1.0647103317928197
3 -2.020009049030518 -4.033559369367051 -2.946319141396425
3 -4.829326285180611 -2.777188774679029 -3.5830164416189745
3 -4.3429096059634675 -3.2987763418300715 -2.4022528294080545
3 -4.4157327793759285 -4.083410408944509 -4.5244773352929615
10 10
3 -2.0090336964652726 2.273807361560255 -3.415820316564915
3 2.706115716472031 -10.78007361771211 0.19622331459686115
3 -1.1624024359345695 -0.7860375004423756 -1.6727875439821018
3 3.239198078458129 -4.029077770261885 -6.150477083244473
3 5.102448982995164 4.017316642279377 -3.672835224652429
3 -13.588514546931057 6.187429966852115 6.941169113679859
3 -2.0300308181579414 -0.9394139402091559 0.6560503267702997
3 2.763230055535046 4.780610309742736 -7.948684919767071
3 -5.712119647941524 -3.6384827885636346 -2.6485574093323887
3 -11.142812887017582 -5.127716247920575 -1.4468046288931227
10 10
4 0.0036364658944214394 0.012547641935960613 0.004830886116025418 -0.0013659583520541137
4 0.015329395898303533 0.006435628816035378 -0.006252501137632049 0.0056480901501947366
4 -0.006868677554664558 0.012241932930278204 0.006344278322398693 -0.0038242990067741595
4 -0.016146139887659762 0.009660570786175594 0.014488802459640316 0.010374463487181722
4 -0.00145008316141997 0.013282526986842229 0.00937362643616254 0.004730565075639594
4 0.0023175575637317874 0.011121385645205983 -0.01722665355378515 0.013543649578770314
4 0.006400459549408201 -0.021192337367636482 -0.01499514424364989 0.0002251705697444672
4 -0.004662561814545224 0.008911869341650508 0.0001266650186239138 9.192777882118185e-05
4 -0.003988670130528933 0.0015132975441459519 -0.0033556857943687983 0.012232717670053779
4 -0.009939995389449854 0.0030065490712939623 -0.0049259197723934825 -0.008696485685542706
10 10
4 -0.44859831063227 0.8207914442437545 -0.6551214674704884 3.556563001179587
4 -1.004900468306152 -0.9549739617116721 0.4370654967340404 0.537980095688241
4 1.1029267594895382 1.7012563266695877 1.5680722827390692 0.37170196301359965
4 -1.183660743103506 -0.41638289094436215 0.9235183136500181 1.7713828344898457
4 0.6631955618033721 0.9224823051631694 0.7215987231166109 -0.566148901318875
4 -0.447829576240512 0.7148679358755581 -0.17248966791896997 -0.19699495346519214
4 0.9367565586678911 0.7524123836774465 -1.748963804608996 0.08800164606350305
4 -1.0903819181859642 -1.579721306549949 -0.09285482345423958 -0.5662795599862095
4 0.5322570159736028 0.35854391613260383 0.35802077415155853 -0.5915663799796886
4 -0.6400155994246409 1.2314333407210571 0.3915786843349197 -0.2626522082850463
10 10
4 2.165242464438335 -0.14205241853952638 -7.145489189256527 1.3343483311304598
4 -10.306627720083432 3.753691216244681 -7.074268659293809 3.4762664722608276
4 -3.345590227043871 -3.8418890850276997 -9.945464005550527 7.30492378169722
4 7.633178919433243 -5.3143159187702675 6.964605020023837 1.4474944712210156
4 -4.255875210072156 -9.418558095106182 0.1596313001170454 -0.117335721520025
4 -7.002401413776667 0.8654909248399928 9.900874872604184 3.6611373976063666
4 3.1978946175641654 -1.2688394882397342 -4.921127436638922 -0.9978807304677507
4 4.40860265666905 -0.14978439897454635 1.2571993633853644 -6.999757297201167
4 6.665639167375456 6.057806353347203 -4.784768413887067 13.103666617349553
4 3.1061913762525437 2.0517838425672625 -3.502463895181746 8.201582998804025
10 10
4 -0.003971990120034589 0.0072545147110659874 -0.003965971120146234 0.008360419211496025
4 0.034290339490914576 0.02227226240227185 0.033327651423125174 0.02438759514726996
4 0.017812529943924092 0.04419234967350166 0.0329684500546152 0.029055650852383104
4 0.07098495514188641 0.049631212723548805 0.05161459026162637 0.05679552737454608
4 0.0949644818213257 0.07911406676790045 0.08100523557327659 0.07626677431820018
4 0.08991843763795472 0.09352120780628008 0.102406216229556 0.10867051471536064
4 0.1038176079393063 0.13431199935535582 0.1185976141921904 0.11912056079166766
4 0.1420923002925038 0.13647421137137938 0.1454498914187538 0.1349953631500141
4 0.15597532169784203 0.13691763760476044 0.15426708278840515 0.16699962392032314
4 0.18355744808822208 0.1901820070223179 0.16612750988608227 0.1960899272828129
10 10
4 -1.7165910383833958 -0.2724031419721015 0.862150205204623 -2.2720774281935054
4 1.169338516682387 0.8565854019686271 -0.2928768360121045 -0.6847943686003165
4 1.1916311084638742 0.3396047020514499 0.20359174989380585 -0.30026420823835337
4 1.6498119910029976 -1.12558256082327 -1.4454862193220586 -0.7256981187365419
4 0.8894951631804503 1.4643044061543251 0.11777010698295012 -1.1578389587577913
4 -0.5179691669499056 -0.4609264151077215 -0.9680213458237058 -1.2761548979899142
4 0.027438740293922806 -2.1318535516296357 1.1864664145917074 -0.17919652274863673
4 0.4082346372338367 1.3629884438281907 -0.7600017885270391 2.0670992952911735
4 0.9307906582229094 1.0601294054265762 0.8810907327676796 2.332793401816359
4 -0.4533773562134748 0.8626978553068798 -1.9975555769648354 0.33690096666182767
10 10
4 -3.9157790510452095 -4.269256172294512 -5.622310512950374 3.4828576962620788
4 0.8661426546367347 4.885671006361903 -0.8884273400376983 4.561494065320775
4 -1.5195471845620712 -10.723274281182555 -0.0774946202726533 7.133271375884939
4 5.874735316281874 11.046934083989013 4.58159324634083 8.917433682875808
4 -2.780847561818768 -8.268206835030334 3.923433660184925 8.145033096962155
4 8.573653228111949 5.175542180648824 0.8691626250676227 2.6501988636562808
4 1.8111237551110548 0.6294436664051102 1.928725181244911 -2.3187611315167067
4 -1.9248818814355118 4.268740201360568 5.576071499233311 6.886112889383142
4 3.015261028164726 3.434892779346637 -4.054772154163171 1.0271419209218602
4 -3.942264760619832 3.592473195740342 -0.21574219823394353 -6.661396441033717
10 10
4 -0.017083490446015932 0.002765203696798859 -0.0037428944583271007 -0.010638018123305783
4 -0.014179972341398183 -0.00992484537087907 -0.028248163820759477 -0.009740778794632683
4 -0.05369805501042854 -0.04712019700690125 -0.038269626903261515 -0.031627239054417014
4 -0.06462305267620333 -0.06850536389739503 -0.05364070318006431 -0.06449248836087806
4 -0.056178667559882656 -0.09060107057568965 -0.0868799630456327 -0.08894786599524451
4 -0.08374352222460467 -0.1115861275609571 -0.11165490013474036 -0.10165366232550949
4 -0.11689393529154585 -0.09957134553474356 -0.10684386867588877 -0.12916996414851695
4 -0.14270629471497226 -0.14986799191313552 -0.1355858961607026 -0.1367783761183862
4 -0.15641078038771303 -0.15561084178226767 -0.1683236320412279 -0.16825232668208112
4 -0.171844924512674 -0.18021481502376469 -0.19610694872887796 -0.18518489699540297
10 10
4 1.3636777730053322 -0.050783896152714454 -0.5795267401513273 -0.08158403751827609
4 -1.4263575457836426 1.9001172180099948 -1.2674809465608399 -0.7901206749516534
4 -0.8968283855216733 -0.2141543095662424 -0.4257067323511417 0.4684440793411097
4 -0.4095105579299577 -1.5340745674993164 0.8532878475440551 -0.47697841040121114
4 -0.41136076298972785 0.7251408193451089 0.43427322821749775 0.15688786897148121
4 1.3575209908433459 0.2710033756682375 -0.29459093918539414 0.9968373634916218
4 -0.8090560568226928 1.0498093597865754 0.6478328092155472 -0.07057805735665137
4 -1.325242945094943 0.6929841851392952 0.3246953861877687 0.6859722258161272
4 -0.30907612935579876 -0.20053511105616026 -0.9172940175724538 -0.7167180057133433
4 -1.9171277348760611 0.8633152529606851 1.7060675404441705 -2.2829740783309393
10 10
4 -2.133368214965707 -4.410436658443586 7.1621031585235295 -4.927487165676018
4 -2.9213730573331085 2.3999623356098345 -3.0833014850008635 -12.263970830529487
4 -7.009617658421666 -3.8242376283810753 -1.518703844607919 10.753852789617694
4 -3.167465852560363 -3.651460312415099 0.6503895713713539 5.06016965777521
4 0.9378765833240842 -3.2086970732089255 -7.762698107767244 -0.4978242583804425
4 0.18513242395786275 1.8749005776686265 3.0862774763367096 3.330003126835725
4 5.510010907263174 1.0541003631117256 -11.496593286247695 -0.5717219827041702
4 -2.012903361373427 -2.865078384483034 -0.11053839653410817 -5.747372626338031
4 6.158265109608684 -11.705208856091351 -6.324338466121082 -3.8560926185096775
4 -0.7855238361048131 4.140010126385452 -3.990268944817973 -4.741980693278297
10 10
4 -0.02085740431429243 -0.006550318113760645 -0.005197854418455995 0.021962364829664353
4 0.5101234461033901 0.5084737298193167 0.4997943211136866 0.48740930378784514
4 0.9941891893144323 0.9903176178328981 1.0099052260901193 0.9963751181722152
4 1.5015451721429902 1.5091629127592556 1.4932618182695243 1.5099034898286172
4 2.004270295738418 1.9882787901189587 2.0025252971527947 1.9922547854172143
4 2.5077219081644064 2.5112431117417207 2.4891874772069786 2.4975673247245136
4 3.010220301046165 3.002770873860755 2.996269323546444 3.00342631146782
4 3.499821484182679 3.508466611724779 3.4877866424126536 3.5025951323167512
4 3.9782507987042157 4.008857515105811 4.001876682081167 4.008528153392885
4 4.500305751395299 4.496173646531551 4.478916962456402 4.48952078107088
10 10
4 1.4646973758703927 -2.3422688571549815 -0.0297045416355345 1.0510856006585616
4 0.1662271671689598 -0.4003284546016792 -1.238523301202351 1.9210819300523745
4 1.241812256728964 1.4887157907382802 0.16314042444888355 1.046307365975416
4 0.8887922300207701 1.5647865509150207 2.705522585634834 1.9202797847744417
4 2.8456700453340398 2.2803064148378587 1.7389625532005406 2.563658111868369
4 3.8851606749667056 3.1298718982257925 3.5231015419400284 1.9538727550859303
4 2.6917837690655584 3.028873568972586 0.8511188551505584 2.5050080595292816
4 2.602381632788572 4.266889747472865 2.935549723820293 3.5336558021937265
4 4.214856010355226 2.945834075551799 4.565549978164711 3.038311103728338
4 4.242211931148591 2.858971570811441 5.38599821505932 3.3153375816033304
10 10
4 -3.751599874723382 3.900819196331102 3.3644414300793763 -1.3873909602284953
4 -5.519431500453658 5.66847815064744 4.686286803854285 6.446860309116275
4 3.9044229668520725 6.421821533857511 1.727488194032703 -3.289298308913673
4 -4.361284312020913 4.033175658059265 -2.294596213431208 6.205063326400794
4 -4.672668298481186 2.9733752485039973 11.44952859294428 -2.0199349961583586
4 -0.278731553494997 5.971449369215245 4.3568514781906345 -0.9347425814493033
4 13.94021917149844 -7.001503206895839 2.835003077344613 1.6046085802277326
4 -1.3278075597333068 -7.549153922208202 5.59151357372415 0.14802258602708385
4 9.831220249867535 5.204667812010779 1.8828384607559734 4.59635195184703
4 7.733855195337265 8.652521818357545 2.5399813037045647 -3.4099048158153
10 10
4 0.006067943147250889 0.004550218717619563 -0.007833868880926536 0.015231039730886235
4 -0.4848926997663227 -0.4958112487393052 -0.4818144825074639 -0.5065305740704842
4 -1.0027314364845519 -0.9893258068398826 -1.0017194815318726 -0.9944985829637979
4 -1.5141740810027924 -1.4969986815321243 -1.5041475765741539 -1.5067031595066516
4 -2.0151689576058893 -2.0048353807902703 -2.011872357035036 -1.9995084055820533
4 -2.5006198240741044 -2.4931985316421974 -2.49349987993105 -2.5042020943010916
4 -2.983614738974914 -3.0036593889834937 -2.991195361628134 -3.009875898574831
4 -3.499519298719127 -3.4996033747874606 -3.505913000586886 -3.493415325681926
4 -3.9975854831800373 -3.998429274587015 -3.99277745753431 -4.003788152013506
4 -4.511265974795127 -4.507576014304218 -4.484906766877402 -4.4959374474285125
10 10
4 -1.8520006947097227 1.5698630091420758 -0.5021639566062636 -0.14264509578829834
4 -0.18099893570510767 0.9633873978971368 0.024209111873370603 0.2549195562591392
4 -2.2475353398189823 -0.02962858875205321 -4.109357482910406 -1.3527054047744906
4 -3.130186746070881 -1.236501537634507 -0.3788850382178961 -2.109588894796963
4 -1.1675622624153084 -4.321738352130122 -2.1741535237175484 -0.553329925949078
4 -1.907224836645053 -2.124809072494662 -2.4395450561837237 -3.5150879093463923
4 -2.92022658643649 -3.2712304172229403 -2.7382896958575884 -3.750153693932199
4 -2.5462999264536816 -2.781800751280939 -2.440106816549287 -3.341984437111648
4 -5.378287132463351 -5.554177905585952 -2.6793247554796387 -2.440822669614893
4 -4.776541687749389 -4.731539738568044 -3.8785550057219766 -5.0163739295273535
10 10
4 -2.923382377099527 3.766451707559113 -7.279923063195715 -1.3502918405792521
4 2.334443469859112 1.5644966569291245 1.4847534889150473 -0.9874248603367209
4 -0.6836132647704518 3.4572839797341164 5.8016693631415865 -5.639748823478343
4 -9.752657942786248 -1.6106193159956512 -1.177100248684433 -0.9157788435304495
4 3.370820101637052 -7.79418786699039 -0.2301896950525073 0.030595928871425038
4 -5.072536925549867 -4.606520592308329 -8.423978451341517 5.190879473067422
4 -6.252176514073071 6.4691613162104975 -10.443437820507988 -6.165994016946663
4 11.298423406218665 -8.170011953024243 -2.225352144621636 1.4354947937514897
4 -3.534725438233697 -7.583353618629761 -5.90241568526794 -13.367573351689135
4 -3.5026810975402967 1.8307434071636672 -7.6255285559967865 -7.726209278452422
10 10
5 0.004939853410149765 -0.006238665624399285 -0.004109542013094092 -0.009399235351393913 0.0005232332030926679
5 -0.002108684197939129 -0.004872814136269858 -0.005764969521269477 -0.0017964467605652674 -0.006750426613625239
5 -0.0077322565486635745 0.009001497878523205 -0.015072052507900256 -0.0017312359217479326 0.01384727117215893
5 2.5374392232594296e-05 0.0019732814534289874 -0.008986937140096142 0.0006051255747397747 0.0025521456438827622
5 -0.0069649567612743 -0.0015979471629740762 0.006836919018064645 0.0007592637722689194 -0.006212989821559279
5 0.007355036976633175 -0.007044945576137191 0.002839576734885938 2.1818501502326124e-05 0.007841824506932814
5 0.012235789122137764 0.009948894814066996 0.009760612895546967 0.009184529795236249 -0.006762096357181336
5 0.012486301765161908 -0.002228401311400014 0.0036406764895004595 -0.001983517281809167 0.014186178229030805
5 0.00289627506052622 -0.0005989227775681351 -0.016302084473101136 -0.005715278152352195 0.00501719684700103
